Giới tính của bạn:,Độ tuổi của bạn:,Trình độ học vấn cao nhất:,Tình trạng việc làm chính:,"Thu nhập bình quân tháng theo Hợp đồng lao động của bạn là bao nhiêu? (Vui lòng điền tổng thu nhập trước khi khấu trừ các loại Bảo hiểm (BHXH, BHYT, BHTN) và Thuế TNCN)","Số người phụ thuộc (con nhỏ, cha mẹ già...) đủ điều kiện giảm trừ gia cảnh:","Tôi tin rằng với các quy định quản lý thuế hiện nay, hành vi gian lận hoặc trốn thuế sẽ dễ dàng bị phát hiện và xử lý nghiêm. - HUMAN-ENF1","Tôi tin rằng Nhà nước, cơ quan thuế có đủ khả năng và công nghệ để phát hiện, xử lý nghiêm các hành vi trốn thuế. - HUMAN-ENF2","Các thủ tục khai báo thuế VÀ/HOẶC quy trình làm việc với cơ quan thuế đơn giản, tiện lợi, nhanh chóng hơn so với trước đây. - HUMAN-FAC1","So với trước đây, tôi thấy cách tính thuế và các bậc thuế trong phương án mới đơn giản, dễ hiểu và dễ thực hiện hơn. - HUMAN-FAC2","Tôi tin rằng Nhà nước, cơ quan thuế sẽ thực thi chính sách mới một cách khách quan, công tâm và đối xử bình đẳng với mọi người nộp thuế.  - HUMAN-TRU1",Tôi thấy mức thuế tôi phải đóng theo phương án mới là công bằng (người thu nhập như tôi đóng mức này là hợp lý). - HUMAN-TRU2,"Tôi tin tưởng số tiền thuế tôi đóng sẽ được Nhà nước sử dụng hiệu quả để cải thiện dịch vụ công (y tế, đường xá...). - HUMAN-TRU3","Tôi thấy Nhà nước đã giải thích rõ ràng, minh bạch về lý do và mục tiêu của việc sửa đổi thuế lần này. - HUMAN-TRU4","Sau khi xem xét các quyền lợi và nghĩa vụ, bạn có ủng hộ và tuân thủ chính sách mới hiện nay? - HUMAN-OUT1"
Nam,31,Khác,Chính thức,13479392,4,,,,,,,,,
Nam,62,THPT,Chính thức,16562523,2,,,,,,,,,
Nam,54,THPT,Chính thức,14906612,4,,,,,,,,,
Nam,19,THPT,Chính thức,15440326,2,,,,,,,,,
Nam,34,Đại học,Chính thức,16796842,4,,,,,,,,,
Nam,42,Khác,Chính thức,15131696,4,,,,,,,,,
Nam,53,Khác,Chính thức,13200358,4,,,,,,,,,
Nam,22,Đại học,Chính thức,12670576,3,,,,,,,,,
Nam,64,Đại học,Chính thức,16578449,4,,,,,,,,,
Nam,31,Thạc sĩ - Tiến sĩ,Chính thức,15290255,3,,,,,,,,,
Nam,35,Khác,Chính thức,12185510,3,,,,,,,,,
Nam,50,THPT,Chính thức,13435862,4,,,,,,,,,
Nam,30,THPT,Chính thức,17860510,2,,,,,,,,,
Nam,32,Đại học,Chính thức,13233749,2,,,,,,,,,
Nam,27,THPT,Chính thức,16678033,4,,,,,,,,,
Nam,37,THPT,Chính thức,17688095,2,,,,,,,,,
Nam,36,Đại học,Chính thức,13600646,4,,,,,,,,,
Nam,33,Khác,Chính thức,12681021,4,,,,,,,,,
Nam,34,Đại học,Chính thức,14752473,2,,,,,,,,,
Nam,49,Khác,Chính thức,13771324,4,,,,,,,,,
Nam,34,Đại học,Chính thức,12653244,3,,,,,,,,,
Nam,33,Đại học,Chính thức,12124941,2,,,,,,,,,
Nam,39,Đại học,Chính thức,13052603,2,,,,,,,,,
Nam,45,Đại học,Chính thức,13086217,3,,,,,,,,,
Nam,27,Đại học,Chính thức,15701788,2,,,,,,,,,
Nam,41,THPT,Chính thức,13521873,1,,,,,,,,,
Nam,34,Khác,Chính thức,12116904,4,,,,,,,,,
Nam,60,Khác,Chính thức,16979810,4,,,,,,,,,
Nam,42,Đại học,Chính thức,16505256,2,,,,,,,,,
Nam,51,THPT,Chính thức,13988118,4,,,,,,,,,
Nam,26,Đại học,Chính thức,16791182,2,,,,,,,,,
Nam,26,Khác,Chính thức,17285139,4,,,,,,,,,
Nam,31,Đại học,Chính thức,15291882,4,,,,,,,,,
Nam,25,Khác,Chính thức,17770888,4,,,,,,,,,
Nam,39,THPT,Chính thức,13291652,1,,,,,,,,,
Nam,36,Khác,Chính thức,14229481,4,,,,,,,,,
Nam,29,THPT,Chính thức,16421047,4,,,,,,,,,
Nam,20,Cao đẳng - Trung cấp,Chính thức,14972473,4,,,,,,,,,
Nam,31,Đại học,Chính thức,14516717,4,,,,,,,,,
Nam,30,Đại học,Chính thức,13864255,4,,,,,,,,,
Nam,32,Đại học,Chính thức,17772690,4,,,,,,,,,
Nam,42,Đại học,Chính thức,17109587,4,,,,,,,,,
Nam,37,THPT,Chính thức,16155854,4,,,,,,,,,
Nam,34,Khác,Chính thức,14562368,2,,,,,,,,,
Nam,25,Đại học,Chính thức,17811320,2,,,,,,,,,
Nam,35,THPT,Chính thức,12883281,4,,,,,,,,,
Nam,39,THPT,Chính thức,13626593,2,,,,,,,,,
Nam,23,Đại học,Chính thức,14604285,1,,,,,,,,,
Nam,30,Khác,Chính thức,17253337,4,,,,,,,,,
Nam,25,Khác,Chính thức,15998744,3,,,,,,,,,
Nam,45,THPT,Chính thức,17002887,3,,,,,,,,,
Nam,38,Đại học,Chính thức,12333669,4,,,,,,,,,
Nam,25,Khác,Chính thức,16428218,2,,,,,,,,,
Nam,25,Đại học,Chính thức,16246973,2,,,,,,,,,
Nam,31,Khác,Chính thức,17770900,4,,,,,,,,,
Nam,30,Cao đẳng - Trung cấp,Chính thức,17089817,4,,,,,,,,,
Nam,42,Đại học,Chính thức,17283982,4,,,,,,,,,
Nam,25,Khác,Chính thức,14069398,3,,,,,,,,,
Nam,26,Đại học,Chính thức,17186922,4,,,,,,,,,
Nam,41,Đại học,Chính thức,14467296,2,,,,,,,,,
Nam,38,THPT,Chính thức,17494415,3,,,,,,,,,
Nam,38,Cao đẳng - Trung cấp,Chính thức,12632810,4,,,,,,,,,
Nam,48,Đại học,Chính thức,13419631,4,,,,,,,,,
Nam,60,Đại học,Chính thức,13605270,2,,,,,,,,,
Nam,39,Đại học,Chính thức,16526610,4,,,,,,,,,
Nam,43,Khác,Chính thức,17132588,2,,,,,,,,,
Nam,49,THPT,Chính thức,17385715,1,,,,,,,,,
Nam,46,Cao đẳng - Trung cấp,Chính thức,14929012,4,,,,,,,,,
Nam,34,Đại học,Chính thức,12183583,1,,,,,,,,,
Nam,34,Cao đẳng - Trung cấp,Chính thức,14683004,1,,,,,,,,,
Nam,62,Cao đẳng - Trung cấp,Chính thức,17363998,2,,,,,,,,,
Nam,59,Cao đẳng - Trung cấp,Chính thức,12309465,4,,,,,,,,,
Nam,64,Cao đẳng - Trung cấp,Chính thức,12844038,4,,,,,,,,,
Nam,36,Đại học,Chính thức,16695333,4,,,,,,,,,
Nam,39,Đại học,Chính thức,12421308,3,,,,,,,,,
Nam,40,Đại học,Chính thức,15076039,4,,,,,,,,,
Nam,35,Khác,Chính thức,14754457,4,,,,,,,,,
Nam,54,Cao đẳng - Trung cấp,Chính thức,14675240,2,,,,,,,,,
Nam,33,Đại học,Chính thức,12259109,4,,,,,,,,,
Nam,57,THPT,Chính thức,13101962,3,,,,,,,,,
Nam,42,Đại học,Chính thức,13316080,3,,,,,,,,,
Nam,50,Đại học,Chính thức,12393063,4,,,,,,,,,
Nam,30,Đại học,Chính thức,16809941,3,,,,,,,,,
Nam,52,Đại học,Chính thức,12136316,4,,,,,,,,,
Nam,44,Khác,Chính thức,15199007,2,,,,,,,,,
Nam,43,Cao đẳng - Trung cấp,Chính thức,14244939,4,,,,,,,,,
Nam,38,THPT,Chính thức,17403712,2,,,,,,,,,
Nam,47,Khác,Chính thức,12807193,1,,,,,,,,,
Nam,40,THPT,Chính thức,15652459,2,,,,,,,,,
Nam,31,Cao đẳng - Trung cấp,Chính thức,14931569,3,,,,,,,,,
Nam,45,Đại học,Chính thức,12261164,3,,,,,,,,,
Nam,45,Đại học,Chính thức,14277665,2,,,,,,,,,
Nam,31,THPT,Chính thức,12750988,3,,,,,,,,,
Nam,26,THPT,Chính thức,16767880,1,,,,,,,,,
Nam,41,THPT,Chính thức,15380852,4,,,,,,,,,
Nam,32,Đại học,Chính thức,14914590,4,,,,,,,,,
Nam,48,Khác,Chính thức,14007673,4,,,,,,,,,
Nam,28,THPT,Chính thức,16114882,3,,,,,,,,,
Nam,42,Đại học,Chính thức,16906783,3,,,,,,,,,
Nam,34,Đại học,Chính thức,12100280,4,,,,,,,,,
Nam,44,THPT,Chính thức,15359834,4,,,,,,,,,
Nam,47,Khác,Chính thức,15580228,2,,,,,,,,,
Nam,44,THPT,Chính thức,12801608,4,,,,,,,,,
Nam,48,THPT,Chính thức,16092243,4,,,,,,,,,
Nam,45,Đại học,Chính thức,13749410,3,,,,,,,,,
Nam,35,Cao đẳng - Trung cấp,Chính thức,16123807,4,,,,,,,,,
Nam,38,Đại học,Chính thức,17075090,4,,,,,,,,,
Nam,33,THPT,Chính thức,15192762,2,,,,,,,,,
Nam,52,Khác,Chính thức,13033346,2,,,,,,,,,
Nam,43,Đại học,Chính thức,12224951,4,,,,,,,,,
Nam,44,Khác,Chính thức,12400598,4,,,,,,,,,
Nam,34,Đại học,Chính thức,14512870,4,,,,,,,,,
Nam,43,THPT,Chính thức,16284113,4,,,,,,,,,
Nam,31,Đại học,Chính thức,12055723,2,,,,,,,,,
Nam,53,Khác,Chính thức,15434991,1,,,,,,,,,
Nam,26,Đại học,Chính thức,13530472,4,,,,,,,,,
Nam,54,Khác,Chính thức,13276827,4,,,,,,,,,
Nam,19,Khác,Chính thức,15324663,2,,,,,,,,,
Nam,32,Cao đẳng - Trung cấp,Chính thức,14889485,4,,,,,,,,,
Nam,25,Khác,Chính thức,16723749,4,,,,,,,,,
Nam,37,THPT,Chính thức,15366288,4,,,,,,,,,
Nam,38,Đại học,Chính thức,15849900,1,,,,,,,,,
Nam,37,Khác,Chính thức,13329915,3,,,,,,,,,
Nam,41,THPT,Chính thức,13504870,3,,,,,,,,,
Nam,32,Đại học,Chính thức,15854113,3,,,,,,,,,
Nam,44,THPT,Chính thức,15785684,1,,,,,,,,,
Nam,32,Đại học,Chính thức,13463952,2,,,,,,,,,
Nam,45,THPT,Chính thức,17316800,4,,,,,,,,,
Nam,49,Thạc sĩ - Tiến sĩ,Chính thức,14194443,4,,,,,,,,,
Nam,48,Đại học,Chính thức,13501365,3,,,,,,,,,
Nam,45,THPT,Chính thức,16627281,1,,,,,,,,,
Nam,36,Khác,Chính thức,14534637,1,,,,,,,,,
Nam,27,Đại học,Chính thức,14325697,4,,,,,,,,,
Nam,27,Cao đẳng - Trung cấp,Chính thức,15517150,2,,,,,,,,,
Nam,43,THPT,Chính thức,12284827,3,,,,,,,,,
Nam,34,Đại học,Chính thức,13892529,4,,,,,,,,,
Nam,41,Đại học,Chính thức,14374438,4,,,,,,,,,
Nam,32,Khác,Chính thức,14186273,4,,,,,,,,,
Nam,32,Đại học,Chính thức,12267418,4,,,,,,,,,
Nam,47,Đại học,Chính thức,17035673,2,,,,,,,,,
Nam,33,THPT,Chính thức,13794929,1,,,,,,,,,
Nam,44,THPT,Chính thức,17200729,3,,,,,,,,,
Nam,25,Khác,Chính thức,13572344,1,,,,,,,,,
Nam,39,Khác,Chính thức,13966084,3,,,,,,,,,
Nam,26,Khác,Chính thức,17995497,4,,,,,,,,,
Nam,34,Khác,Chính thức,17342257,4,,,,,,,,,
Nam,38,THPT,Chính thức,16130157,4,,,,,,,,,
Nam,37,THPT,Chính thức,12401490,4,,,,,,,,,
Nam,27,Thạc sĩ - Tiến sĩ,Chính thức,16024567,3,,,,,,,,,
Nam,51,THPT,Chính thức,12795842,2,,,,,,,,,
Nam,35,THPT,Chính thức,15476023,2,,,,,,,,,
Nam,26,Thạc sĩ - Tiến sĩ,Chính thức,15220678,4,,,,,,,,,
Nam,42,Đại học,Chính thức,13790010,4,,,,,,,,,
Nam,37,Cao đẳng - Trung cấp,Chính thức,14537239,3,,,,,,,,,
Nam,35,Cao đẳng - Trung cấp,Chính thức,12022274,4,,,,,,,,,
Nam,39,THPT,Chính thức,15393169,4,,,,,,,,,
Nam,47,Đại học,Chính thức,17790371,3,,,,,,,,,
Nam,33,Đại học,Chính thức,14100327,2,,,,,,,,,
Nam,50,Đại học,Chính thức,13817039,4,,,,,,,,,
Nam,44,Thạc sĩ - Tiến sĩ,Chính thức,12384180,4,,,,,,,,,
Nam,32,THPT,Chính thức,13165994,4,,,,,,,,,
Nam,53,THPT,Chính thức,15914472,4,,,,,,,,,
Nam,35,Đại học,Chính thức,13586145,3,,,,,,,,,
Nam,36,Khác,Chính thức,14373049,4,,,,,,,,,
Nam,20,Đại học,Chính thức,17152825,2,,,,,,,,,
Nam,63,Cao đẳng - Trung cấp,Chính thức,17312444,2,,,,,,,,,
Nam,35,Khác,Chính thức,16632436,3,,,,,,,,,
Nam,52,Đại học,Chính thức,17537600,2,,,,,,,,,
Nam,34,Đại học,Chính thức,17441082,2,,,,,,,,,
Nam,45,Đại học,Chính thức,14296339,4,,,,,,,,,
Nam,45,THPT,Chính thức,15660346,2,,,,,,,,,
Nam,42,Đại học,Chính thức,17438918,4,,,,,,,,,
Nam,46,Khác,Chính thức,14725321,3,,,,,,,,,
Nam,54,THPT,Chính thức,17593438,4,,,,,,,,,
Nam,35,THPT,Chính thức,14407218,3,,,,,,,,,
Nam,35,Đại học,Chính thức,12152710,4,,,,,,,,,
Nam,39,Khác,Chính thức,12358287,4,,,,,,,,,
Nam,34,Đại học,Chính thức,16770519,3,,,,,,,,,
Nam,51,Khác,Chính thức,15614472,4,,,,,,,,,
Nam,48,Khác,Chính thức,12367286,4,,,,,,,,,
Nam,47,Khác,Chính thức,14207504,4,,,,,,,,,
Nam,42,THPT,Chính thức,15785537,2,,,,,,,,,
Nam,45,Cao đẳng - Trung cấp,Chính thức,14105237,2,,,,,,,,,
Nam,41,THPT,Chính thức,13856250,4,,,,,,,,,
Nam,44,Đại học,Chính thức,17122554,4,,,,,,,,,
Nam,54,Đại học,Chính thức,14546320,4,,,,,,,,,
Nam,49,THPT,Chính thức,17322559,4,,,,,,,,,
Nam,48,THPT,Chính thức,16873148,2,,,,,,,,,
Nam,28,THPT,Chính thức,17957581,4,,,,,,,,,
Nam,37,THPT,Chính thức,14665161,4,,,,,,,,,
Nam,40,Khác,Chính thức,16074050,4,,,,,,,,,
Nam,28,THPT,Chính thức,12360149,4,,,,,,,,,
Nam,39,Đại học,Chính thức,14773302,3,,,,,,,,,
Nam,24,Khác,Chính thức,17389868,4,,,,,,,,,
Nam,40,Đại học,Chính thức,13091109,4,,,,,,,,,
Nam,39,Cao đẳng - Trung cấp,Chính thức,12643942,3,,,,,,,,,
Nam,34,THPT,Chính thức,14920218,4,,,,,,,,,
Nam,63,Đại học,Chính thức,17567576,4,,,,,,,,,
Nam,48,THPT,Chính thức,17744028,3,,,,,,,,,
Nam,29,Đại học,Chính thức,16509361,3,,,,,,,,,
Nam,35,Đại học,Chính thức,14439712,4,,,,,,,,,
Nam,25,Đại học,Chính thức,15782599,3,,,,,,,,,
Nam,46,THPT,Chính thức,17737480,3,,,,,,,,,
Nam,30,Khác,Chính thức,12025386,4,,,,,,,,,
Nam,31,Khác,Chính thức,14471174,4,,,,,,,,,
Nam,52,THPT,Chính thức,12302043,2,,,,,,,,,
Nam,35,THPT,Chính thức,15499770,4,,,,,,,,,
Nam,28,Đại học,Chính thức,12213064,2,,,,,,,,,
Nam,36,Đại học,Chính thức,17960687,4,,,,,,,,,
Nam,44,THPT,Chính thức,12145298,3,,,,,,,,,
Nam,32,Khác,Chính thức,15065015,4,,,,,,,,,
Nam,54,Cao đẳng - Trung cấp,Chính thức,12296851,3,,,,,,,,,
Nam,27,Đại học,Chính thức,12438917,2,,,,,,,,,
Nam,26,Đại học,Chính thức,15746348,2,,,,,,,,,
Nam,44,THPT,Chính thức,13501615,4,,,,,,,,,
Nam,49,Đại học,Chính thức,14899609,2,,,,,,,,,
Nam,25,THPT,Chính thức,12871649,3,,,,,,,,,
Nam,60,Đại học,Chính thức,13127364,4,,,,,,,,,
Nam,40,Thạc sĩ - Tiến sĩ,Chính thức,15214749,3,,,,,,,,,
Nam,25,Thạc sĩ - Tiến sĩ,Chính thức,17142355,4,,,,,,,,,
Nam,49,Đại học,Chính thức,13701378,2,,,,,,,,,
Nam,40,Đại học,Chính thức,13301631,4,,,,,,,,,
Nam,50,THPT,Chính thức,15883796,4,,,,,,,,,
Nam,31,Khác,Chính thức,14017330,4,,,,,,,,,
Nam,52,THPT,Chính thức,17686758,3,,,,,,,,,
Nam,25,THPT,Chính thức,13763009,4,,,,,,,,,
Nam,32,THPT,Chính thức,12986757,4,,,,,,,,,
Nam,38,THPT,Chính thức,12414547,3,,,,,,,,,
Nam,28,Cao đẳng - Trung cấp,Chính thức,12939824,4,,,,,,,,,
Nam,35,Đại học,Chính thức,17864173,3,,,,,,,,,
Nam,29,Đại học,Chính thức,14392927,4,,,,,,,,,
Nam,32,Đại học,Chính thức,17697749,4,,,,,,,,,
Nam,54,THPT,Chính thức,16867994,4,,,,,,,,,
Nam,34,Cao đẳng - Trung cấp,Chính thức,12257392,4,,,,,,,,,
Nam,38,Khác,Chính thức,15879310,4,,,,,,,,,
Nam,47,Khác,Chính thức,14234306,4,,,,,,,,,
Nam,22,Đại học,Chính thức,15249565,4,,,,,,,,,
Nam,35,THPT,Chính thức,12149689,1,,,,,,,,,
Nam,39,THPT,Chính thức,17651974,3,,,,,,,,,
Nam,37,Đại học,Chính thức,15968170,1,,,,,,,,,
Nam,49,THPT,Chính thức,14364618,4,,,,,,,,,
Nam,34,Đại học,Chính thức,15292135,4,,,,,,,,,
Nam,44,Khác,Chính thức,17806419,4,,,,,,,,,
Nam,28,Khác,Chính thức,13812339,4,,,,,,,,,
Nam,45,THPT,Chính thức,12392674,2,,,,,,,,,
Nam,45,Đại học,Chính thức,12220460,1,,,,,,,,,
Nam,28,Đại học,Chính thức,15664010,2,,,,,,,,,
Nam,28,Đại học,Chính thức,13430601,2,,,,,,,,,
Nam,40,Đại học,Chính thức,16902481,4,,,,,,,,,
Nam,37,Khác,Chính thức,17305586,1,,,,,,,,,
Nam,39,THPT,Chính thức,17235462,4,,,,,,,,,
Nam,41,THPT,Chính thức,12181872,4,,,,,,,,,
Nam,55,Đại học,Chính thức,12439223,2,,,,,,,,,
Nam,56,Đại học,Chính thức,12892863,3,,,,,,,,,
Nam,33,THPT,Chính thức,13593250,4,,,,,,,,,
Nam,38,Cao đẳng - Trung cấp,Chính thức,15213640,2,,,,,,,,,
Nam,27,Đại học,Chính thức,12160051,3,,,,,,,,,
Nam,47,Đại học,Chính thức,17209446,1,,,,,,,,,
Nam,31,THPT,Chính thức,14433174,4,,,,,,,,,
Nam,50,Cao đẳng - Trung cấp,Chính thức,13563606,3,,,,,,,,,
Nam,36,Thạc sĩ - Tiến sĩ,Chính thức,13850652,4,,,,,,,,,
Nam,46,Khác,Chính thức,12003582,4,,,,,,,,,
Nam,38,Thạc sĩ - Tiến sĩ,Chính thức,17029766,2,,,,,,,,,
Nam,61,Đại học,Chính thức,17973080,4,,,,,,,,,
Nam,32,THPT,Chính thức,15966499,3,,,,,,,,,
Nam,57,THPT,Chính thức,12867314,2,,,,,,,,,
Nam,28,Đại học,Chính thức,14301424,2,,,,,,,,,
Nam,39,Khác,Chính thức,17569560,4,,,,,,,,,
Nam,31,Khác,Chính thức,17480616,4,,,,,,,,,
Nam,26,Đại học,Chính thức,12927056,4,,,,,,,,,
Nam,33,Thạc sĩ - Tiến sĩ,Chính thức,14655799,3,,,,,,,,,
Nam,38,THPT,Chính thức,15457918,4,,,,,,,,,
Nam,42,THPT,Chính thức,17435204,4,,,,,,,,,
Nam,30,Đại học,Chính thức,13434721,4,,,,,,,,,
Nam,33,Thạc sĩ - Tiến sĩ,Chính thức,16484938,2,,,,,,,,,
Nam,52,Đại học,Chính thức,14844654,3,,,,,,,,,
Nam,32,Khác,Chính thức,16474863,4,,,,,,,,,
Nam,47,THPT,Chính thức,14573418,4,,,,,,,,,
Nam,37,Đại học,Chính thức,16906336,2,,,,,,,,,
Nam,49,THPT,Chính thức,12429006,2,,,,,,,,,
Nam,55,Đại học,Chính thức,13604590,4,,,,,,,,,
Nam,28,THPT,Chính thức,14682278,4,,,,,,,,,
Nam,39,Khác,Chính thức,12474224,1,,,,,,,,,
Nam,39,Đại học,Chính thức,14898452,4,,,,,,,,,
Nam,36,Khác,Chính thức,16746601,2,,,,,,,,,
Nam,30,Khác,Chính thức,16795347,3,,,,,,,,,
Nam,33,THPT,Chính thức,12579777,4,,,,,,,,,
Nam,29,Cao đẳng - Trung cấp,Chính thức,13333751,4,,,,,,,,,
Nam,42,Đại học,Chính thức,13098604,4,,,,,,,,,
Nam,43,Đại học,Chính thức,17826971,4,,,,,,,,,
Nam,35,THPT,Chính thức,14480550,1,,,,,,,,,
Nam,32,THPT,Chính thức,16454447,4,,,,,,,,,
Nam,34,THPT,Chính thức,16282938,3,,,,,,,,,
Nam,48,Đại học,Chính thức,12972003,2,,,,,,,,,
Nam,39,Đại học,Chính thức,16372937,4,,,,,,,,,
Nam,36,THPT,Chính thức,12827298,1,,,,,,,,,
Nam,50,THPT,Chính thức,12199064,2,,,,,,,,,
Nam,32,THPT,Chính thức,16996619,2,,,,,,,,,
Nam,63,Khác,Chính thức,15578648,4,,,,,,,,,
Nam,49,THPT,Chính thức,15267475,3,,,,,,,,,
Nam,39,Đại học,Chính thức,12229502,4,,,,,,,,,
Nam,38,Đại học,Chính thức,12454136,3,,,,,,,,,
Nam,48,THPT,Chính thức,17926769,2,,,,,,,,,
Nam,49,Đại học,Chính thức,12195042,4,,,,,,,,,
Nam,39,Khác,Chính thức,13037029,2,,,,,,,,,
Nam,47,THPT,Chính thức,16730954,2,,,,,,,,,
Nam,20,Khác,Chính thức,17725126,4,,,,,,,,,
Nam,30,THPT,Chính thức,15102409,3,,,,,,,,,
Nam,29,Đại học,Chính thức,14204254,2,,,,,,,,,
Nam,29,Đại học,Chính thức,17159597,4,,,,,,,,,
Nam,34,Khác,Chính thức,16395636,2,,,,,,,,,
Nam,30,THPT,Chính thức,12760146,2,,,,,,,,,
Nam,31,THPT,Chính thức,13266408,4,,,,,,,,,
Nam,45,Khác,Chính thức,17214251,4,,,,,,,,,
Nam,34,Đại học,Chính thức,15278454,2,,,,,,,,,
Nam,31,THPT,Chính thức,13468268,3,,,,,,,,,
Nam,46,Thạc sĩ - Tiến sĩ,Chính thức,16370572,4,,,,,,,,,
Nam,40,Đại học,Chính thức,13110181,3,,,,,,,,,
Nam,26,Khác,Chính thức,17620419,3,,,,,,,,,
Nam,52,Khác,Chính thức,12679313,2,,,,,,,,,
Nam,38,Khác,Chính thức,13591828,4,,,,,,,,,
Nam,28,Khác,Chính thức,15339771,1,,,,,,,,,
Nam,36,Đại học,Chính thức,12353265,3,,,,,,,,,
Nam,32,Đại học,Chính thức,12773617,4,,,,,,,,,
Nam,50,Đại học,Chính thức,12661068,4,,,,,,,,,
Nam,27,Khác,Chính thức,17195242,3,,,,,,,,,
Nam,34,Đại học,Chính thức,15300726,3,,,,,,,,,
Nam,18,Cao đẳng - Trung cấp,Chính thức,14318491,4,,,,,,,,,
Nam,28,Khác,Chính thức,15613860,3,,,,,,,,,
Nam,43,THPT,Chính thức,16172764,3,,,,,,,,,
Nam,47,Khác,Chính thức,14349288,3,,,,,,,,,
Nam,54,Khác,Chính thức,15557754,2,,,,,,,,,
Nam,25,Thạc sĩ - Tiến sĩ,Chính thức,15119076,4,,,,,,,,,
Nam,25,Cao đẳng - Trung cấp,Chính thức,13453230,3,,,,,,,,,
Nam,52,Đại học,Chính thức,14268091,3,,,,,,,,,
Nam,44,Cao đẳng - Trung cấp,Chính thức,12611153,2,,,,,,,,,
Nam,50,Đại học,Chính thức,14020311,3,,,,,,,,,
Nam,50,Đại học,Chính thức,14257592,4,,,,,,,,,
Nam,53,THPT,Chính thức,17925928,4,,,,,,,,,
Nam,35,Đại học,Chính thức,12555871,4,,,,,,,,,
Nam,45,Khác,Chính thức,15207168,3,,,,,,,,,
Nam,47,Đại học,Chính thức,12515884,2,,,,,,,,,
Nam,44,THPT,Chính thức,17336593,4,,,,,,,,,
Nam,53,Khác,Chính thức,15719322,4,,,,,,,,,
Nam,32,Cao đẳng - Trung cấp,Chính thức,17973484,2,,,,,,,,,
Nam,29,Khác,Chính thức,14346544,4,,,,,,,,,
Nam,35,Khác,Chính thức,12555134,4,,,,,,,,,
Nam,26,Khác,Chính thức,17202975,4,,,,,,,,,
Nam,38,Khác,Chính thức,14671293,2,,,,,,,,,
Nam,64,THPT,Chính thức,17015171,4,,,,,,,,,
Nam,43,Đại học,Chính thức,14993611,1,,,,,,,,,
Nam,42,Đại học,Chính thức,12340560,4,,,,,,,,,
Nam,34,Khác,Chính thức,17316443,2,,,,,,,,,
Nam,29,Đại học,Chính thức,17065733,4,,,,,,,,,
Nam,28,THPT,Chính thức,14227716,4,,,,,,,,,
Nam,29,Đại học,Chính thức,17361479,4,,,,,,,,,
Nam,34,Đại học,Chính thức,15740088,4,,,,,,,,,
Nam,39,Thạc sĩ - Tiến sĩ,Chính thức,15896500,4,,,,,,,,,
Nam,48,THPT,Chính thức,15431993,4,,,,,,,,,
Nam,29,THPT,Chính thức,12569005,3,,,,,,,,,
Nam,29,THPT,Chính thức,15876537,4,,,,,,,,,
Nam,51,Khác,Chính thức,16083302,1,,,,,,,,,
Nam,33,Đại học,Chính thức,13561597,3,,,,,,,,,
Nam,32,Khác,Chính thức,17416406,2,,,,,,,,,
Nam,52,THPT,Chính thức,17969967,1,,,,,,,,,
Nam,30,Cao đẳng - Trung cấp,Chính thức,13874437,4,,,,,,,,,
Nam,32,THPT,Chính thức,12761996,2,,,,,,,,,
Nam,46,Khác,Chính thức,15861504,3,,,,,,,,,
Nam,44,Khác,Chính thức,14270260,4,,,,,,,,,
Nam,43,THPT,Chính thức,17609116,2,,,,,,,,,
Nam,63,Đại học,Chính thức,15968303,4,,,,,,,,,
Nam,32,Khác,Chính thức,17277595,4,,,,,,,,,
Nam,28,Đại học,Chính thức,16001752,4,,,,,,,,,
Nam,35,THPT,Chính thức,14558656,4,,,,,,,,,
Nam,29,THPT,Chính thức,12727045,4,,,,,,,,,
Nam,26,Đại học,Chính thức,17748068,4,,,,,,,,,
Nam,34,Đại học,Chính thức,14641886,4,,,,,,,,,
Nam,34,Khác,Chính thức,14671691,2,,,,,,,,,
Nam,42,Đại học,Chính thức,12485329,4,,,,,,,,,
Nam,44,THPT,Chính thức,12917430,4,,,,,,,,,
Nam,50,THPT,Chính thức,16923105,2,,,,,,,,,
Nam,47,THPT,Chính thức,14084354,3,,,,,,,,,
Nam,38,Đại học,Chính thức,13073305,3,,,,,,,,,
Nam,53,Đại học,Chính thức,16588894,4,,,,,,,,,
Nam,54,THPT,Chính thức,12780251,4,,,,,,,,,
Nam,45,Khác,Chính thức,16895598,4,,,,,,,,,
Nam,30,THPT,Chính thức,14986033,1,,,,,,,,,
Nam,37,Đại học,Chính thức,17274683,2,,,,,,,,,
Nam,35,Cao đẳng - Trung cấp,Chính thức,12627203,1,,,,,,,,,
Nam,28,THPT,Chính thức,17244937,2,,,,,,,,,
Nam,21,THPT,Chính thức,15505531,4,,,,,,,,,
Nam,44,THPT,Chính thức,15380926,2,,,,,,,,,
Nam,27,Khác,Chính thức,13735413,4,,,,,,,,,
Nam,60,THPT,Chính thức,15574745,3,,,,,,,,,
Nam,44,Khác,Chính thức,13589402,3,,,,,,,,,
Nam,29,Khác,Chính thức,14540663,4,,,,,,,,,
Nam,51,Khác,Chính thức,12332136,4,,,,,,,,,
Nam,38,Khác,Chính thức,15379942,4,,,,,,,,,
Nam,39,THPT,Chính thức,12039809,3,,,,,,,,,
Nam,44,Khác,Chính thức,17744146,2,,,,,,,,,
